predictor;occPerM;word
followed;35;me
followed;34;by
followed;21;you
followed;10;back
followed;5;follow
followed;5;u
followed;4;her
followed;4;and
followed;3;the
followed;3;them
followed;3;him
followed;2;thanks
followed;2;us
followed;2;my
followed;2;ya
followed;2;or
followed;2;i
followed;2;everyone
followed;2;your
followed;2;a
followed;2;with
followed;1;in
followed;1;up
follower;4;and
follower;3;of
follower;3;to
follower;3;thanks
follower;2;i
follower;2;on
follower;1;will
follower;1;is
follower;1;she
follower;1;follow
followers;19;and
followers;18;i
followers;14;to
followers;10;thanks
followers;10;by
followers;8;on
followers;7;we
followers;7;please
followers;7;thank
followers;7;in
followers;6;for
followers;5;so
followers;5;away
followers;5;today
followers;5;who
followers;5;than
followers;5;follow
followers;5;are
followers;5;you
followers;4;have
followers;4;this
followers;4;if
followers;4;but
followers;4;help
followers;3;that
followers;3;of
followers;3;rt
followers;3;can
followers;3;as
followers;3;the
followers;3;go
followers;3;lol
followers;2;when
followers;2;from
followers;2;let's
followers;2;it's
followers;2;love
followers;2;is
followers;2;my
followers;2;don't
followers;2;know
followers;2;i'll
followers;2;how
followers;2;at
followers;2;will
followers;2;must
followers;2;it
followers;2;hope
followers;2;do
followers;2;too
followers;2;not
followers;2;retweet
followers;2;till
followers;2;tell
followers;2;keep
followers;2;until
followers;2;then
followers;2;i'm
followers;2;a
followers;2;now
followers;2;before
followers;2;just
followers;2;what
followers;1;like
followers;1;list
followers;1;up
followers;1;we're
followers;1;get
followers;1;haha
followers;1;with
followers;1;they
followers;1;since
followers;1;new
followers;1;check
followers;1;or
followfriday;2;love
followfriday;2;follow
followfriday;2;via
followin;2;me
following;114;me
following;53;you
following;39;us
following;21;back
following;19;the
following;11;and
following;10;u
following;10;i
following;8;my
following;8;your
following;5;a
following;5;him
following;5;have
following;4;people
following;4;her
following;4;we
following;4;looking
following;4;this
following;4;our
following;4;them
following;3;follow
following;3;on
following;3;hope
following;3;all
following;3;up
following;3;better
following;3;i'm
following;3;for
following;3;limit
following;3;to
following;2;happy
following;2;is
following;2;week
following;2;love
following;2;in
following;2;each
following;2;but
following;2;thanks
following;2;more
following;2;if
following;2;from
following;2;great
following;2;please
following;2;what
following;2;both
following;2;it
following;2;everyone
following;2;now
following;2;along
following;1;because
following;1;some
following;1;just
following;1;nice
followmecody;2;for
follows;12;me
follows;11;back
follows;5;you
follows;2;the
follows;2;us
follows;2;i
follows;2;and
follows;1;u
folow;2;me
fond;5;of
fond;2;memories
food;45;and
food;16;for
food;16;is
food;13;in
food;12;truck
food;9;at
food;7;to
food;7;i
food;6;network
food;5;on
food;5;from
food;4;was
food;4;drinks
food;4;or
food;4;but
food;3;drive
food;3;food
food;3;with
food;3;that
food;3;so
food;3;drink
food;3;you
food;3;fact
food;3;wine
food;3;tonight
food;3;court
food;3;bank
food;3;of
food;2;this
food;2;fun
food;2;not
food;2;items
food;2;we
food;2;specials
food;2;lol
food;2;as
food;2;when
food;2;today
food;2;the
food;2;show
food;2;music
food;2;like
food;2;just
food;2;all
food;2;a
food;2;festival
food;2;i'm
food;2;tour
food;2;too
food;2;my
food;2;it's
food;2;industry
food;2;has
food;2;blog
food;2;fight
food;2;now
food;2;great
food;2;good
food;2;then
food;1;again
food;1;are
food;1;while
food;1;it
food;1;out
food;1;there
food;1;water
food;1;right
food;1;no
food;1;more
food;1;here
food;1;what
food;1;channel
food;1;only
foods;2;and
foods;2;are
foods;2;in
foods;2;on
foods;2;that
foods;1;for
foods;1;i
fool;4;you
fool;4;me
fool;3;of
fool;2;and
fool;2;for
fool;2;can
fool;1;to
fool;1;i
fooled;2;by
fools;5;day
fools;2;joke
fools;2;and
fool's;2;joke
fool's;2;day
foot;5;in
foot;3;on
foot;2;massage
foot;2;of
foot;2;is
foot;2;and
footage;4;of
footage;3;from
football;10;game
football;9;season
football;9;team
football;7;is
football;6;and
football;4;player
football;4;games
football;3;players
football;3;but
football;3;in
football;3;at
football;2;practice
football;2;for
football;2;field
football;2;or
football;2;fans
football;2;draft
football;2;i
football;2;league
football;2;football
football;2;on
football;2;coach
football;1;this
football;1;you
football;1;teams
football;1;with
footprints;2;on
footsteps;2;of
for;3340;the
for;1340;a
for;532;you
for;464;me
for;389;my
for;359;your
for;244;all
for;237;following
for;205;this
for;195;some
for;188;our
for;163;that
for;154;an
for;154;it
for;118;more
for;111;sure
for;104;being
for;102;sharing
for;98;us
for;75;lunch
for;75;free
for;74;her
for;70;coming
for;66;those
for;66;his
for;65;him
for;65;them
for;64;their
for;62;dinner
for;61;what
for;59;another
for;59;years
for;54;one
for;53;real
for;47;making
for;47;new
for;46;next
for;42;details
for;42;u
for;42;today
for;42;work
for;40;now
for;40;tonight
for;39;hours
for;39;everyone
for;39;tomorrow
for;39;breakfast
for;38;people
for;37;something
for;36;every
for;35;life
for;35;having
for;34;not
for;34;good
for;33;no
for;33;and
for;32;everything
for;32;someone
for;31;helping
for;31;any
for;30;two
for;29;days
for;27;ya
for;27;like
for;26;school
for;26;summer
for;26;getting
for;25;christmas
for;25;letting
for;22;great
for;22;only
for;22;to
for;22;so
for;21;sale
for;21;both
for;20;at
for;20;in
for;20;rt
for;20;joining
for;20;about
for;19;once
for;19;anything
for;19;anyone
for;19;just
for;19;watching
for;19;yourself
for;19;info
for;19;each
for;18;updates
for;18;minutes
for;18;asking
for;18;kids
for;17;giving
for;17;taking
for;17;tweeting
for;17;months
for;17;winning
for;17;awhile
for;17;checking
for;16;i
for;16;over
for;16;putting
for;16;best
for;16;spring
for;16;tonight's
for;16;fun
for;16;supporting
for;16;myself
for;15;nothing
for;15;hosting
for;15;posting
for;15;most
for;15;weeks
for;15;doing
for;14;help
for;14;others
for;14;bed
for;14;keeping
for;14;first
for;13;president
for;13;business
for;13;listening
for;13;women
for;13;st
for;13;these
for;13;who
for;13;bringing
for;13;when
for;13;friday
for;13;many
